"id","gender","birthday","age","abonoment_type","visit_per_week","attend_group_lesson","avg_time_check_in","avg_time_check_out","avg_time_in_gym","drink_abo","personal_training","uses_sauna","name_personal_trainer","lesson","drink","day_of_week"
609,"Female","1988-05-20 00:00:00","36.0","Standard","3.0",1,"17:33:00","19:16:00","103.0","","",1,"","Running","","Thu"
609,"Female","1988-05-20 00:00:00","36.0","Standard","3.0",1,"17:33:00","19:16:00","103.0","","",1,"","LesMiles","","Tue"
610,"Female","1990-07-20 00:00:00","34.0","Standard","2.0",1,"14:03:00","16:10:00","127.0",1,"",1,"","Yoga","passion_fruit","Mon"
610,"Female","1990-07-20 00:00:00","34.0","Standard","2.0",1,"14:03:00","16:10:00","127.0",1,"",1,"","Kickboxen","","Thu"
610,"Female","1990-07-20 00:00:00","34.0","Standard","2.0",1,"14:03:00","16:10:00","127.0",1,"",1,"","Pilates","",""
611,"Female","1987-12-04 00:00:00","36.0","Premium","1.0",1,"14:49:00","16:32:00","103.0",1,1,"","Chantal","Yoga","passion_fruit","Fri"
611,"Female","1987-12-04 00:00:00","36.0","Premium","1.0",1,"14:49:00","16:32:00","103.0",1,1,"","Chantal","Pilates","berry_boost",""
612,"Female","1979-05-08 00:00:00","45.0","Standard","3.0","","13:42:00","15:54:00","132.0","","","","","","","Mon"
612,"Female","1979-05-08 00:00:00","45.0","Standard","3.0","","13:42:00","15:54:00","132.0","","","","","","","Sun"
612,"Female","1979-05-08 00:00:00","45.0","Standard","3.0","","13:42:00","15:54:00","132.0","","","","","","","Wed"
613,"Male","1981-07-25 00:00:00","43.0","Standard","5.0",1,"17:32:00","18:16:00","44.0","",1,1,"Mike","XCore","","Fri"
613,"Male","1981-07-25 00:00:00","43.0","Standard","5.0",1,"17:32:00","18:16:00","44.0","",1,1,"Mike","Yoga","","Sat"
613,"Male","1981-07-25 00:00:00","43.0","Standard","5.0",1,"17:32:00","18:16:00","44.0","",1,1,"Mike","BodyPump","","Sun"
613,"Male","1981-07-25 00:00:00","43.0","Standard","5.0",1,"17:32:00","18:16:00","44.0","",1,1,"Mike","","","Thu"
613,"Male","1981-07-25 00:00:00","43.0","Standard","5.0",1,"17:32:00","18:16:00","44.0","",1,1,"Mike","","","Tue"
614,"Male","2008-08-09 00:00:00","16.0","Premium","3.0","","09:37:00","11:46:00","129.0",1,"",1,"","","coconut_pineapple","Sat"
614,"Male","2008-08-09 00:00:00","16.0","Premium","3.0","","09:37:00","11:46:00","129.0",1,"",1,"","","","Thu"
614,"Male","2008-08-09 00:00:00","16.0","Premium","3.0","","09:37:00","11:46:00","129.0",1,"",1,"","","","Tue"
615,"Male","1985-06-28 00:00:00","39.0","Premium","3.0","","18:07:00","20:59:00","172.0",1,"","","","","orange","Mon"
615,"Male","1985-06-28 00:00:00","39.0","Premium","3.0","","18:07:00","20:59:00","172.0",1,"","","","","berry_boost","Thu"
615,"Male","1985-06-28 00:00:00","39.0","Premium","3.0","","18:07:00","20:59:00","172.0",1,"","","","","","Tue"
616,"Male","1987-09-01 00:00:00","37.0","Standard","2.0","","11:30:00","12:10:00","40.0",1,"","","","","berry_boost","Tue"
616,"Male","1987-09-01 00:00:00","37.0","Standard","2.0","","11:30:00","12:10:00","40.0",1,"","","","","","Wed"
617,"Male","2000-01-17 00:00:00","24.0","Standard","4.0","","15:28:00","16:34:00","66.0","",1,"","Chantal","","","Fri"
617,"Male","2000-01-17 00:00:00","24.0","Standard","4.0","","15:28:00","16:34:00","66.0","",1,"","Chantal","","","Sat"
617,"Male","2000-01-17 00:00:00","24.0","Standard","4.0","","15:28:00","16:34:00","66.0","",1,"","Chantal","","","Sun"
617,"Male","2000-01-17 00:00:00","24.0","Standard","4.0","","15:28:00","16:34:00","66.0","",1,"","Chantal","","","Tue"
618,"Male","1986-10-27 00:00:00","37.0","Premium","3.0","","20:35:00","22:58:00","143.0","",1,"","Jeffrey","","","Mon"
618,"Male","1986-10-27 00:00:00","37.0","Premium","3.0","","20:35:00","22:58:00","143.0","",1,"","Jeffrey","","","Tue"
618,"Male","1986-10-27 00:00:00","37.0","Premium","3.0","","20:35:00","22:58:00","143.0","",1,"","Jeffrey","","","Wed"
619,"Male","1976-01-20 00:00:00","48.0","Premium","3.0","","14:29:00","15:10:00","41.0","",1,"","Jeffrey","","","Mon"
619,"Male","1976-01-20 00:00:00","48.0","Premium","3.0","","14:29:00","15:10:00","41.0","",1,"","Jeffrey","","","Sun"
619,"Male","1976-01-20 00:00:00","48.0","Premium","3.0","","14:29:00","15:10:00","41.0","",1,"","Jeffrey","","","Tue"
620,"Female","2000-04-22 00:00:00","24.0","Standard","2.0",1,"10:26:00","10:58:00","32.0",1,"","","","Zumba","passion_fruit","Thu"
620,"Female","2000-04-22 00:00:00","24.0","Standard","2.0",1,"10:26:00","10:58:00","32.0",1,"","","","","","Wed"
621,"Male","1983-10-10 00:00:00","41.0","Standard","1.0","","10:52:00","12:25:00","93.0",1,"",1,"","","lemon","Thu"
622,"Female","1976-04-24 00:00:00","48.0","Premium","3.0",1,"15:30:00","16:26:00","56.0",1,1,"","Hanna","Kickboxen","coconut_pineapple","Fri"
622,"Female","1976-04-24 00:00:00","48.0","Premium","3.0",1,"15:30:00","16:26:00","56.0",1,1,"","Hanna","BodyBalance","black_currant","Sat"
622,"Female","1976-04-24 00:00:00","48.0","Premium","3.0",1,"15:30:00","16:26:00","56.0",1,1,"","Hanna","","","Thu"
623,"Female","2011-03-26 00:00:00","13.0","Premium","2.0",1,"08:25:00","09:16:00","51.0",1,1,"","Jeffrey","Yoga","passion_fruit","Sat"
623,"Female","2011-03-26 00:00:00","13.0","Premium","2.0",1,"08:25:00","09:16:00","51.0",1,1,"","Jeffrey","HIT","lemon","Sun"
624,"Male","1980-10-30 00:00:00","43.0","Premium","3.0","","08:39:00","09:46:00","67.0","","","","","","","Fri"
624,"Male","1980-10-30 00:00:00","43.0","Premium","3.0","","08:39:00","09:46:00","67.0","","","","","","","Thu"
624,"Male","1980-10-30 00:00:00","43.0","Premium","3.0","","08:39:00","09:46:00","67.0","","","","","","","Tue"
625,"Female","2002-10-07 00:00:00","22.0","Premium","4.0","","19:28:00","22:18:00","170.0",1,1,"","Hanna","","berry_boost","Fri"
625,"Female","2002-10-07 00:00:00","22.0","Premium","4.0","","19:28:00","22:18:00","170.0",1,1,"","Hanna","","coconut_pineapple","Thu"
625,"Female","2002-10-07 00:00:00","22.0","Premium","4.0","","19:28:00","22:18:00","170.0",1,1,"","Hanna","","","Tue"
625,"Female","2002-10-07 00:00:00","22.0","Premium","4.0","","19:28:00","22:18:00","170.0",1,1,"","Hanna","","","Wed"
626,"Male","2003-10-02 00:00:00","21.0","Standard","5.0",1,"16:57:00","19:32:00","155.0","","",1,"","LesMiles","","Fri"
626,"Male","2003-10-02 00:00:00","21.0","Standard","5.0",1,"16:57:00","19:32:00","155.0","","",1,"","Running","","Mon"
626,"Male","2003-10-02 00:00:00","21.0","Standard","5.0",1,"16:57:00","19:32:00","155.0","","",1,"","","","Sat"
626,"Male","2003-10-02 00:00:00","21.0","Standard","5.0",1,"16:57:00","19:32:00","155.0","","",1,"","","","Sun"
626,"Male","2003-10-02 00:00:00","21.0","Standard","5.0",1,"16:57:00","19:32:00","155.0","","",1,"","","","Wed"
627,"Female","1995-06-19 00:00:00","29.0","Premium","2.0",1,"20:00:00","21:50:00","110.0",1,1,"","Chantal","Spinning","black_currant","Sat"
627,"Female","1995-06-19 00:00:00","29.0","Premium","2.0",1,"20:00:00","21:50:00","110.0",1,1,"","Chantal","LesMiles","","Tue"
628,"Male","1985-02-07 00:00:00","39.0","Standard","2.0","","16:53:00","18:08:00","75.0","",1,"","Mike","","","Sat"
628,"Male","1985-02-07 00:00:00","39.0","Standard","2.0","","16:53:00","18:08:00","75.0","",1,"","Mike","","","Sun"
629,"Male","2007-08-08 00:00:00","17.0","Standard","3.0","","11:02:00","12:24:00","82.0","",1,1,"Chantal","","","Sat"
629,"Male","2007-08-08 00:00:00","17.0","Standard","3.0","","11:02:00","12:24:00","82.0","",1,1,"Chantal","","","Thu"
629,"Male","2007-08-08 00:00:00","17.0","Standard","3.0","","11:02:00","12:24:00","82.0","",1,1,"Chantal","","","Tue"
630,"Male","2003-07-25 00:00:00","21.0","Standard","5.0","","14:29:00","16:01:00","92.0",1,1,1,"Chantal","","orange","Fri"
630,"Male","2003-07-25 00:00:00","21.0","Standard","5.0","","14:29:00","16:01:00","92.0",1,1,1,"Chantal","","black_currant","Mon"
630,"Male","2003-07-25 00:00:00","21.0","Standard","5.0","","14:29:00","16:01:00","92.0",1,1,1,"Chantal","","","Sat"
630,"Male","2003-07-25 00:00:00","21.0","Standard","5.0","","14:29:00","16:01:00","92.0",1,1,1,"Chantal","","","Sun"
630,"Male","2003-07-25 00:00:00","21.0","Standard","5.0","","14:29:00","16:01:00","92.0",1,1,1,"Chantal","","","Tue"
631,"Female","1996-03-05 00:00:00","28.0","Standard","3.0","","08:50:00","11:20:00","150.0","",1,"","Hanna","","","Sat"
631,"Female","1996-03-05 00:00:00","28.0","Standard","3.0","","08:50:00","11:20:00","150.0","",1,"","Hanna","","","Thu"
631,"Female","1996-03-05 00:00:00","28.0","Standard","3.0","","08:50:00","11:20:00","150.0","",1,"","Hanna","","","Wed"
632,"Male","1987-03-27 00:00:00","37.0","Premium","1.0",1,"12:16:00","13:41:00","85.0","","",1,"","Zumba","","Sun"
632,"Male","1987-03-27 00:00:00","37.0","Premium","1.0",1,"12:16:00","13:41:00","85.0","","",1,"","LesMiles","",""
633,"Female","1997-10-13 00:00:00","27.0","Premium","5.0",1,"14:42:00","15:53:00","71.0","","","","","Running","","Fri"
633,"Female","1997-10-13 00:00:00","27.0","Premium","5.0",1,"14:42:00","15:53:00","71.0","","","","","","","Mon"
633,"Female","1997-10-13 00:00:00","27.0","Premium","5.0",1,"14:42:00","15:53:00","71.0","","","","","","","Sat"
633,"Female","1997-10-13 00:00:00","27.0","Premium","5.0",1,"14:42:00","15:53:00","71.0","","","","","","","Tue"
633,"Female","1997-10-13 00:00:00","27.0","Premium","5.0",1,"14:42:00","15:53:00","71.0","","","","","","","Wed"
634,"Female","1999-12-22 00:00:00","24.0","Premium","1.0","","16:51:00","18:31:00","100.0","",1,1,"Mike","","","Sat"
635,"Female","2005-12-03 00:00:00","18.0","Premium","1.0","","09:13:00","11:43:00","150.0",1,1,1,"Hanna","","lemon","Fri"
636,"Female","1998-01-07 00:00:00","26.0","Standard","3.0",1,"13:24:00","15:53:00","149.0",1,1,"","Mike","XCore","passion_fruit","Sun"
636,"Female","1998-01-07 00:00:00","26.0","Standard","3.0",1,"13:24:00","15:53:00","149.0",1,1,"","Mike","BodyPump","berry_boost","Tue"
636,"Female","1998-01-07 00:00:00","26.0","Standard","3.0",1,"13:24:00","15:53:00","149.0",1,1,"","Mike","","","Wed"
637,"Male","2001-06-15 00:00:00","23.0","Standard","1.0","","10:01:00","12:28:00","147.0","","","","","","","Tue"
638,"Female","2005-11-02 00:00:00","18.0","Premium","2.0","","19:45:00","22:44:00","179.0","",1,"","Chantal","","","Mon"
638,"Female","2005-11-02 00:00:00","18.0","Premium","2.0","","19:45:00","22:44:00","179.0","",1,"","Chantal","","","Sat"
639,"Female","1999-10-07 00:00:00","25.0","Premium","4.0",1,"09:25:00","10:36:00","71.0","","",1,"","Kickboxen","","Fri"
639,"Female","1999-10-07 00:00:00","25.0","Premium","4.0",1,"09:25:00","10:36:00","71.0","","",1,"","BodyPump","","Thu"
639,"Female","1999-10-07 00:00:00","25.0","Premium","4.0",1,"09:25:00","10:36:00","71.0","","",1,"","HIT","","Tue"
639,"Female","1999-10-07 00:00:00","25.0","Premium","4.0",1,"09:25:00","10:36:00","71.0","","",1,"","","","Wed"
640,"Female","2007-04-06 00:00:00","17.0","Premium","5.0",1,"10:00:00","11:55:00","115.0",1,"","","","BodyBalance","orange","Mon"
640,"Female","2007-04-06 00:00:00","17.0","Premium","5.0",1,"10:00:00","11:55:00","115.0",1,"","","","Kickboxen","","Sat"
640,"Female","2007-04-06 00:00:00","17.0","Premium","5.0",1,"10:00:00","11:55:00","115.0",1,"","","","","","Sun"
640,"Female","2007-04-06 00:00:00","17.0","Premium","5.0",1,"10:00:00","11:55:00","115.0",1,"","","","","","Tue"
640,"Female","2007-04-06 00:00:00","17.0","Premium","5.0",1,"10:00:00","11:55:00","115.0",1,"","","","","","Wed"
641,"Female","1999-08-17 00:00:00","25.0","Premium","1.0","","08:37:00","10:52:00","135.0",1,1,"","Chantal","","lemon","Tue"
641,"Female","1999-08-17 00:00:00","25.0","Premium","1.0","","08:37:00","10:52:00","135.0",1,1,"","Chantal","","passion_fruit",""
642,"Female","1976-11-06 00:00:00","47.0","Standard","2.0",1,"12:42:00","13:37:00","55.0",1,1,1,"Mike","Yoga","berry_boost","Fri"
642,"Female","1976-11-06 00:00:00","47.0","Standard","2.0",1,"12:42:00","13:37:00","55.0",1,1,1,"Mike","Spinning","orange","Mon"
642,"Female","1976-11-06 00:00:00","47.0","Standard","2.0",1,"12:42:00","13:37:00","55.0",1,1,1,"Mike","XCore","",""
643,"Male","1999-07-25 00:00:00","25.0","Premium","2.0",1,"20:31:00","21:08:00","37.0","",1,1,"Jeffrey","HIT","","Thu"
643,"Male","1999-07-25 00:00:00","25.0","Premium","2.0",1,"20:31:00","21:08:00","37.0","",1,1,"Jeffrey","LesMiles","","Wed"
644,"Female","2010-07-16 00:00:00","14.0","Premium","5.0",1,"12:54:00","15:10:00","136.0",1,1,1,"Chantal","Running","coconut_pineapple","Fri"
644,"Female","2010-07-16 00:00:00","14.0","Premium","5.0",1,"12:54:00","15:10:00","136.0",1,1,1,"Chantal","LesMiles","","Mon"
644,"Female","2010-07-16 00:00:00","14.0","Premium","5.0",1,"12:54:00","15:10:00","136.0",1,1,1,"Chantal","","","Sat"
644,"Female","2010-07-16 00:00:00","14.0","Premium","5.0",1,"12:54:00","15:10:00","136.0",1,1,1,"Chantal","","","Sun"
644,"Female","2010-07-16 00:00:00","14.0","Premium","5.0",1,"12:54:00","15:10:00","136.0",1,1,1,"Chantal","","","Wed"
645,"Male","2010-10-02 00:00:00","14.0","Premium","3.0",1,"17:23:00","18:22:00","59.0",1,"",1,"","BodyBalance","lemon","Fri"
645,"Male","2010-10-02 00:00:00","14.0","Premium","3.0",1,"17:23:00","18:22:00","59.0",1,"",1,"","","","Mon"
645,"Male","2010-10-02 00:00:00","14.0","Premium","3.0",1,"17:23:00","18:22:00","59.0",1,"",1,"","","","Wed"
646,"Male","1975-08-16 00:00:00","49.0","Premium","3.0","","17:16:00","19:52:00","156.0",1,"","","","","passion_fruit","Fri"
646,"Male","1975-08-16 00:00:00","49.0","Premium","3.0","","17:16:00","19:52:00","156.0",1,"","","","","","Sun"
646,"Male","1975-08-16 00:00:00","49.0","Premium","3.0","","17:16:00","19:52:00","156.0",1,"","","","","","Thu"
647,"Male","2000-07-26 00:00:00","24.0","Standard","2.0",1,"18:58:00","19:40:00","42.0",1,"",1,"","Yoga","lemon","Sun"
647,"Male","2000-07-26 00:00:00","24.0","Standard","2.0",1,"18:58:00","19:40:00","42.0",1,"",1,"","","berry_boost","Tue"
648,"Female","1998-09-22 00:00:00","26.0","Standard","1.0",1,"12:44:00","13:40:00","56.0","","","","","Kickboxen","","Sat"
648,"Female","1998-09-22 00:00:00","26.0","Standard","1.0",1,"12:44:00","13:40:00","56.0","","","","","BodyPump","",""
649,"Female","2002-05-28 00:00:00","22.0","Standard","5.0","","13:50:00","15:37:00","107.0","","","","","","","Fri"
649,"Female","2002-05-28 00:00:00","22.0","Standard","5.0","","13:50:00","15:37:00","107.0","","","","","","","Mon"
649,"Female","2002-05-28 00:00:00","22.0","Standard","5.0","","13:50:00","15:37:00","107.0","","","","","","","Sun"
649,"Female","2002-05-28 00:00:00","22.0","Standard","5.0","","13:50:00","15:37:00","107.0","","","","","","","Tue"
649,"Female","2002-05-28 00:00:00","22.0","Standard","5.0","","13:50:00","15:37:00","107.0","","","","","","","Wed"
650,"Male","2012-09-15 00:00:00","12.0","Premium","3.0",1,"14:54:00","16:52:00","118.0","","","","","Kickboxen","","Fri"
650,"Male","2012-09-15 00:00:00","12.0","Premium","3.0",1,"14:54:00","16:52:00","118.0","","","","","HIT","","Mon"
650,"Male","2012-09-15 00:00:00","12.0","Premium","3.0",1,"14:54:00","16:52:00","118.0","","","","","","","Wed"
651,"Male","2010-09-13 00:00:00","14.0","Premium","4.0","","20:36:00","22:20:00","104.0",1,"","","","","passion_fruit","Mon"
651,"Male","2010-09-13 00:00:00","14.0","Premium","4.0","","20:36:00","22:20:00","104.0",1,"","","","","","Sun"
651,"Male","2010-09-13 00:00:00","14.0","Premium","4.0","","20:36:00","22:20:00","104.0",1,"","","","","","Thu"
651,"Male","2010-09-13 00:00:00","14.0","Premium","4.0","","20:36:00","22:20:00","104.0",1,"","","","","","Wed"
652,"Male","2006-08-22 00:00:00","18.0","Premium","3.0","","11:06:00","13:25:00","139.0","","","","","","","Mon"
652,"Male","2006-08-22 00:00:00","18.0","Premium","3.0","","11:06:00","13:25:00","139.0","","","","","","","Sat"
652,"Male","2006-08-22 00:00:00","18.0","Premium","3.0","","11:06:00","13:25:00","139.0","","","","","","","Sun"
653,"Male","1997-10-25 00:00:00","26.0","Standard","3.0","","13:11:00","14:21:00","70.0","","","","","","","Mon"
653,"Male","1997-10-25 00:00:00","26.0","Standard","3.0","","13:11:00","14:21:00","70.0","","","","","","","Sun"
653,"Male","1997-10-25 00:00:00","26.0","Standard","3.0","","13:11:00","14:21:00","70.0","","","","","","","Thu"
654,"Male","1978-01-01 00:00:00","46.0","Premium","1.0","","14:38:00","17:21:00","163.0",1,"",1,"","","orange","Sun"
654,"Male","1978-01-01 00:00:00","46.0","Premium","1.0","","14:38:00","17:21:00","163.0",1,"",1,"","","passion_fruit",""
655,"Male","1996-07-22 00:00:00","28.0","Standard","2.0","","09:20:00","11:57:00","157.0","",1,1,"Jeffrey","","","Fri"
655,"Male","1996-07-22 00:00:00","28.0","Standard","2.0","","09:20:00","11:57:00","157.0","",1,1,"Jeffrey","","","Mon"
656,"Male","2011-09-24 00:00:00","13.0","Standard","5.0",1,"17:13:00","19:00:00","107.0","","","","","Yoga","","Fri"
656,"Male","2011-09-24 00:00:00","13.0","Standard","5.0",1,"17:13:00","19:00:00","107.0","","","","","BodyBalance","","Mon"
656,"Male","2011-09-24 00:00:00","13.0","Standard","5.0",1,"17:13:00","19:00:00","107.0","","","","","HIT","","Sat"
656,"Male","2011-09-24 00:00:00","13.0","Standard","5.0",1,"17:13:00","19:00:00","107.0","","","","","","","Sun"
656,"Male","2011-09-24 00:00:00","13.0","Standard","5.0",1,"17:13:00","19:00:00","107.0","","","","","","","Thu"
657,"Male","1984-06-15 00:00:00","40.0","Premium","2.0",1,"14:58:00","16:42:00","104.0","","",1,"","BodyPump","","Mon"
657,"Male","1984-06-15 00:00:00","40.0","Premium","2.0",1,"14:58:00","16:42:00","104.0","","",1,"","Pilates","","Sat"
658,"Male","1999-01-01 00:00:00","25.0","Standard","4.0","","19:23:00","20:48:00","85.0","","",1,"","","","Fri"
658,"Male","1999-01-01 00:00:00","25.0","Standard","4.0","","19:23:00","20:48:00","85.0","","",1,"","","","Mon"
658,"Male","1999-01-01 00:00:00","25.0","Standard","4.0","","19:23:00","20:48:00","85.0","","",1,"","","","Tue"
658,"Male","1999-01-01 00:00:00","25.0","Standard","4.0","","19:23:00","20:48:00","85.0","","",1,"","","","Wed"
659,"Female","2006-10-15 00:00:00","17.0","Standard","3.0","","18:02:00","19:49:00","107.0","","",1,"","","","Fri"
659,"Female","2006-10-15 00:00:00","17.0","Standard","3.0","","18:02:00","19:49:00","107.0","","",1,"","","","Sat"
659,"Female","2006-10-15 00:00:00","17.0","Standard","3.0","","18:02:00","19:49:00","107.0","","",1,"","","","Sun"
660,"Male","1977-06-17 00:00:00","47.0","Premium","2.0","","09:58:00","12:31:00","153.0","","",1,"","","","Fri"
660,"Male","1977-06-17 00:00:00","47.0","Premium","2.0","","09:58:00","12:31:00","153.0","","",1,"","","","Sun"
661,"Male","2009-12-05 00:00:00","14.0","Standard","3.0",1,"17:02:00","17:32:00","30.0","","","","","XCore","","Sat"
661,"Male","2009-12-05 00:00:00","14.0","Standard","3.0",1,"17:02:00","17:32:00","30.0","","","","","Pilates","","Sun"
661,"Male","2009-12-05 00:00:00","14.0","Standard","3.0",1,"17:02:00","17:32:00","30.0","","","","","LesMiles","","Thu"
662,"Male","1985-12-07 00:00:00","38.0","Premium","2.0",1,"11:41:00","12:14:00","33.0",1,1,"","Hanna","Kickboxen","lemon","Mon"
662,"Male","1985-12-07 00:00:00","38.0","Premium","2.0",1,"11:41:00","12:14:00","33.0",1,1,"","Hanna","XCore","coconut_pineapple","Wed"
663,"Female","1992-10-12 00:00:00","32.0","Standard","3.0","","14:01:00","16:17:00","136.0","","","","","","","Sat"
663,"Female","1992-10-12 00:00:00","32.0","Standard","3.0","","14:01:00","16:17:00","136.0","","","","","","","Sun"
663,"Female","1992-10-12 00:00:00","32.0","Standard","3.0","","14:01:00","16:17:00","136.0","","","","","","","Thu"
664,"Female","2011-03-27 00:00:00","13.0","Standard","1.0","","10:20:00","10:57:00","37.0",1,"",1,"","","coconut_pineapple","Thu"
665,"Female","1982-11-23 00:00:00","41.0","Standard","1.0",1,"11:45:00","12:38:00","53.0",1,1,"","Chantal","BodyPump","coconut_pineapple","Fri"
665,"Female","1982-11-23 00:00:00","41.0","Standard","1.0",1,"11:45:00","12:38:00","53.0",1,1,"","Chantal","","black_currant",""
666,"Female","2005-02-18 00:00:00","19.0","Premium","2.0",1,"10:42:00","13:29:00","167.0","",1,"","Mike","Pilates","","Mon"
666,"Female","2005-02-18 00:00:00","19.0","Premium","2.0",1,"10:42:00","13:29:00","167.0","",1,"","Mike","","","Wed"
667,"Male","1976-03-12 00:00:00","48.0","Premium","2.0",1,"11:46:00","13:17:00","91.0",1,"",1,"","Spinning","black_currant","Fri"
667,"Male","1976-03-12 00:00:00","48.0","Premium","2.0",1,"11:46:00","13:17:00","91.0",1,"",1,"","Pilates","coconut_pineapple","Tue"
668,"Female","1988-11-30 00:00:00","35.0","Standard","3.0",1,"15:00:00","17:29:00","149.0",1,"",1,"","Pilates","berry_boost","Fri"
668,"Female","1988-11-30 00:00:00","35.0","Standard","3.0",1,"15:00:00","17:29:00","149.0",1,"",1,"","","","Mon"
668,"Female","1988-11-30 00:00:00","35.0","Standard","3.0",1,"15:00:00","17:29:00","149.0",1,"",1,"","","","Sun"
